match_id,matchup_id,game_number,competitor,repetition,checkpoint_path,seat,points,pudding,opponent_competitor,opponent_repetition,opponent_points,opponent_pudding,opponent_competitors,opponent_repetitions,opponent_points_all,opponent_puddings,outcome
match_005186,matchup_0052,86,fixed_3p,2,/home/thlamz/SushiGo_MARL/results/league/fixed_3p/repetition_2/model.pt,0,48,3,variable_encoder_2_4,2,47,3,variable_encoder_2_4|variable_2_4,2|2,47|40,3|2,win
match_005186,matchup_0052,86,variable_encoder_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_2/model.pt,1,47,3,fixed_3p,2,48,3,fixed_3p|variable_2_4,2|2,48|40,3|2,loss
match_005186,matchup_0052,86,variable_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_2/model.pt,2,40,2,fixed_3p,2,48,3,fixed_3p|variable_encoder_2_4,2|2,48|47,3|3,loss
match_005187,matchup_0052,87,variable_encoder_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_2/model.pt,0,46,1,variable_2_4,2,39,6,variable_2_4|fixed_3p,2|2,39|37,6|2,win
match_005187,matchup_0052,87,variable_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_2/model.pt,1,39,6,variable_encoder_2_4,2,46,1,variable_encoder_2_4|fixed_3p,2|2,46|37,1|2,loss
match_005187,matchup_0052,87,fixed_3p,2,/home/thlamz/SushiGo_MARL/results/league/fixed_3p/repetition_2/model.pt,2,37,2,variable_encoder_2_4,2,46,1,variable_encoder_2_4|variable_2_4,2|2,46|39,1|6,loss
match_005188,matchup_0052,88,fixed_3p,2,/home/thlamz/SushiGo_MARL/results/league/fixed_3p/repetition_2/model.pt,0,49,3,variable_2_4,2,43,5,variable_2_4|variable_encoder_2_4,2|2,43|43,5|0,win
match_005188,matchup_0052,88,variable_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_2/model.pt,1,43,5,fixed_3p,2,49,3,fixed_3p|variable_encoder_2_4,2|2,49|43,3|0,loss
match_005188,matchup_0052,88,variable_encoder_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_2/model.pt,2,43,0,fixed_3p,2,49,3,fixed_3p|variable_2_4,2|2,49|43,3|5,loss
match_005189,matchup_0052,89,variable_encoder_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_2/model.pt,0,37,2,fixed_3p,2,38,2,fixed_3p|variable_2_4,2|2,38|46,2|3,loss
match_005189,matchup_0052,89,fixed_3p,2,/home/thlamz/SushiGo_MARL/results/league/fixed_3p/repetition_2/model.pt,1,38,2,variable_encoder_2_4,2,37,2,variable_encoder_2_4|variable_2_4,2|2,37|46,2|3,loss
match_005189,matchup_0052,89,variable_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_2/model.pt,2,46,3,variable_encoder_2_4,2,37,2,variable_encoder_2_4|fixed_3p,2|2,37|38,2|2,win
match_005190,matchup_0052,90,variable_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_2/model.pt,0,52,3,variable_encoder_2_4,2,43,0,variable_encoder_2_4|fixed_3p,2|2,43|53,0|3,loss
match_005190,matchup_0052,90,variable_encoder_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_2/model.pt,1,43,0,variable_2_4,2,52,3,variable_2_4|fixed_3p,2|2,52|53,3|3,loss
match_005190,matchup_0052,90,fixed_3p,2,/home/thlamz/SushiGo_MARL/results/league/fixed_3p/repetition_2/model.pt,2,53,3,variable_2_4,2,52,3,variable_2_4|variable_encoder_2_4,2|2,52|43,3|0,win
match_005191,matchup_0052,91,variable_encoder_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_2/model.pt,0,49,1,fixed_3p,2,41,3,fixed_3p|variable_2_4,2|2,41|45,3|4,win
match_005191,matchup_0052,91,fixed_3p,2,/home/thlamz/SushiGo_MARL/results/league/fixed_3p/repetition_2/model.pt,1,41,3,variable_encoder_2_4,2,49,1,variable_encoder_2_4|variable_2_4,2|2,49|45,1|4,loss
match_005191,matchup_0052,91,variable_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_2/model.pt,2,45,4,variable_encoder_2_4,2,49,1,variable_encoder_2_4|fixed_3p,2|2,49|41,1|3,loss
match_005192,matchup_0052,92,variable_encoder_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_2/model.pt,0,43,0,fixed_3p,2,46,3,fixed_3p|variable_2_4,2|2,46|48,3|2,loss
match_005192,matchup_0052,92,fixed_3p,2,/home/thlamz/SushiGo_MARL/results/league/fixed_3p/repetition_2/model.pt,1,46,3,variable_encoder_2_4,2,43,0,variable_encoder_2_4|variable_2_4,2|2,43|48,0|2,loss
match_005192,matchup_0052,92,variable_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_2/model.pt,2,48,2,variable_encoder_2_4,2,43,0,variable_encoder_2_4|fixed_3p,2|2,43|46,0|3,win
match_005193,matchup_0052,93,fixed_3p,2,/home/thlamz/SushiGo_MARL/results/league/fixed_3p/repetition_2/model.pt,0,41,3,variable_encoder_2_4,2,40,1,variable_encoder_2_4|variable_2_4,2|2,40|46,1|5,loss
match_005193,matchup_0052,93,variable_encoder_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_2/model.pt,1,40,1,fixed_3p,2,41,3,fixed_3p|variable_2_4,2|2,41|46,3|5,loss
match_005193,matchup_0052,93,variable_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_2/model.pt,2,46,5,fixed_3p,2,41,3,fixed_3p|variable_encoder_2_4,2|2,41|40,3|1,win
match_005194,matchup_0052,94,fixed_3p,2,/home/thlamz/SushiGo_MARL/results/league/fixed_3p/repetition_2/model.pt,0,44,3,variable_encoder_2_4,2,50,0,variable_encoder_2_4|variable_2_4,2|2,50|52,0|4,loss
match_005194,matchup_0052,94,variable_encoder_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_2/model.pt,1,50,0,fixed_3p,2,44,3,fixed_3p|variable_2_4,2|2,44|52,3|4,loss
match_005194,matchup_0052,94,variable_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_2/model.pt,2,52,4,fixed_3p,2,44,3,fixed_3p|variable_encoder_2_4,2|2,44|50,3|0,win
match_005195,matchup_0052,95,variable_encoder_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_2/model.pt,0,36,0,fixed_3p,2,52,3,fixed_3p|variable_2_4,2|2,52|39,3|6,loss
match_005195,matchup_0052,95,fixed_3p,2,/home/thlamz/SushiGo_MARL/results/league/fixed_3p/repetition_2/model.pt,1,52,3,variable_encoder_2_4,2,36,0,variable_encoder_2_4|variable_2_4,2|2,36|39,0|6,win
match_005195,matchup_0052,95,variable_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_2/model.pt,2,39,6,variable_encoder_2_4,2,36,0,variable_encoder_2_4|fixed_3p,2|2,36|52,0|3,loss
match_005196,matchup_0052,96,variable_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_2/model.pt,0,42,5,variable_encoder_2_4,2,44,0,variable_encoder_2_4|fixed_3p,2|2,44|51,0|2,loss
match_005196,matchup_0052,96,variable_encoder_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_2/model.pt,1,44,0,variable_2_4,2,42,5,variable_2_4|fixed_3p,2|2,42|51,5|2,loss
match_005196,matchup_0052,96,fixed_3p,2,/home/thlamz/SushiGo_MARL/results/league/fixed_3p/repetition_2/model.pt,2,51,2,variable_2_4,2,42,5,variable_2_4|variable_encoder_2_4,2|2,42|44,5|0,win
match_005197,matchup_0052,97,variable_encoder_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_2/model.pt,0,41,3,fixed_3p,2,52,3,fixed_3p|variable_2_4,2|2,52|48,3|3,loss
match_005197,matchup_0052,97,fixed_3p,2,/home/thlamz/SushiGo_MARL/results/league/fixed_3p/repetition_2/model.pt,1,52,3,variable_encoder_2_4,2,41,3,variable_encoder_2_4|variable_2_4,2|2,41|48,3|3,win
match_005197,matchup_0052,97,variable_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_2/model.pt,2,48,3,variable_encoder_2_4,2,41,3,variable_encoder_2_4|fixed_3p,2|2,41|52,3|3,loss
match_005198,matchup_0052,98,fixed_3p,2,/home/thlamz/SushiGo_MARL/results/league/fixed_3p/repetition_2/model.pt,0,37,4,variable_2_4,2,40,4,variable_2_4|variable_encoder_2_4,2|2,40|40,4|1,loss
match_005198,matchup_0052,98,variable_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_2/model.pt,1,40,4,fixed_3p,2,37,4,fixed_3p|variable_encoder_2_4,2|2,37|40,4|1,win
match_005198,matchup_0052,98,variable_encoder_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_2/model.pt,2,40,1,fixed_3p,2,37,4,fixed_3p|variable_2_4,2|2,37|40,4|4,loss
match_005199,matchup_0052,99,variable_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_2/model.pt,0,50,1,variable_encoder_2_4,2,60,4,variable_encoder_2_4|fixed_3p,2|2,60|46,4|3,loss
match_005199,matchup_0052,99,variable_encoder_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_2/model.pt,1,60,4,variable_2_4,2,50,1,variable_2_4|fixed_3p,2|2,50|46,1|3,win
match_005199,matchup_0052,99,fixed_3p,2,/home/thlamz/SushiGo_MARL/results/league/fixed_3p/repetition_2/model.pt,2,46,3,variable_2_4,2,50,1,variable_2_4|variable_encoder_2_4,2|2,50|60,1|4,loss
match_005200,matchup_0052,100,fixed_3p,2,/home/thlamz/SushiGo_MARL/results/league/fixed_3p/repetition_2/model.pt,0,42,4,variable_2_4,2,34,4,variable_2_4|variable_encoder_2_4,2|2,34|43,4|0,loss
match_005200,matchup_0052,100,variable_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_2/model.pt,1,34,4,fixed_3p,2,42,4,fixed_3p|variable_encoder_2_4,2|2,42|43,4|0,loss
match_005200,matchup_0052,100,variable_encoder_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_2/model.pt,2,43,0,fixed_3p,2,42,4,fixed_3p|variable_2_4,2|2,42|34,4|4,win
match_005201,matchup_0053,1,fixed_3p,3,/home/thlamz/SushiGo_MARL/results/league/fixed_3p/repetition_3/model.pt,0,48,3,variable_2_4,2,41,5,variable_2_4|variable_encoder_2_4,2|2,41|37,5|1,win
match_005201,matchup_0053,1,variable_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_2/model.pt,1,41,5,fixed_3p,3,48,3,fixed_3p|variable_encoder_2_4,3|2,48|37,3|1,loss
match_005201,matchup_0053,1,variable_encoder_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_2/model.pt,2,37,1,fixed_3p,3,48,3,fixed_3p|variable_2_4,3|2,48|41,3|5,loss
match_005202,matchup_0053,2,variable_encoder_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_2/model.pt,0,46,2,variable_2_4,2,45,6,variable_2_4|fixed_3p,2|3,45|54,6|0,loss
match_005202,matchup_0053,2,variable_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_2/model.pt,1,45,6,variable_encoder_2_4,2,46,2,variable_encoder_2_4|fixed_3p,2|3,46|54,2|0,loss
match_005202,matchup_0053,2,fixed_3p,3,/home/thlamz/SushiGo_MARL/results/league/fixed_3p/repetition_3/model.pt,2,54,0,variable_encoder_2_4,2,46,2,variable_encoder_2_4|variable_2_4,2|2,46|45,2|6,win
match_005203,matchup_0053,3,fixed_3p,3,/home/thlamz/SushiGo_MARL/results/league/fixed_3p/repetition_3/model.pt,0,42,1,variable_2_4,2,43,4,variable_2_4|variable_encoder_2_4,2|2,43|52,4|4,loss
match_005203,matchup_0053,3,variable_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_2/model.pt,1,43,4,fixed_3p,3,42,1,fixed_3p|variable_encoder_2_4,3|2,42|52,1|4,loss
match_005203,matchup_0053,3,variable_encoder_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_2/model.pt,2,52,4,fixed_3p,3,42,1,fixed_3p|variable_2_4,3|2,42|43,1|4,win
match_005204,matchup_0053,4,variable_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_2/model.pt,0,48,2,fixed_3p,3,47,1,fixed_3p|variable_encoder_2_4,3|2,47|55,1|1,loss
match_005204,matchup_0053,4,fixed_3p,3,/home/thlamz/SushiGo_MARL/results/league/fixed_3p/repetition_3/model.pt,1,47,1,variable_2_4,2,48,2,variable_2_4|variable_encoder_2_4,2|2,48|55,2|1,loss
match_005204,matchup_0053,4,variable_encoder_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_2/model.pt,2,55,1,variable_2_4,2,48,2,variable_2_4|fixed_3p,2|3,48|47,2|1,win
match_005205,matchup_0053,5,variable_encoder_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_2/model.pt,0,54,0,fixed_3p,3,38,4,fixed_3p|variable_2_4,3|2,38|48,4|5,win
match_005205,matchup_0053,5,fixed_3p,3,/home/thlamz/SushiGo_MARL/results/league/fixed_3p/repetition_3/model.pt,1,38,4,variable_encoder_2_4,2,54,0,variable_encoder_2_4|variable_2_4,2|2,54|48,0|5,loss
match_005205,matchup_0053,5,variable_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_2/model.pt,2,48,5,variable_encoder_2_4,2,54,0,variable_encoder_2_4|fixed_3p,2|3,54|38,0|4,loss
match_005206,matchup_0053,6,variable_encoder_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_2/model.pt,0,44,0,fixed_3p,3,46,4,fixed_3p|variable_2_4,3|2,46|51,4|5,loss
match_005206,matchup_0053,6,fixed_3p,3,/home/thlamz/SushiGo_MARL/results/league/fixed_3p/repetition_3/model.pt,1,46,4,variable_encoder_2_4,2,44,0,variable_encoder_2_4|variable_2_4,2|2,44|51,0|5,loss
match_005206,matchup_0053,6,variable_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_2/model.pt,2,51,5,variable_encoder_2_4,2,44,0,variable_encoder_2_4|fixed_3p,2|3,44|46,0|4,win
match_005207,matchup_0053,7,variable_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_2/model.pt,0,48,4,fixed_3p,3,48,2,fixed_3p|variable_encoder_2_4,3|2,48|55,2|0,loss
match_005207,matchup_0053,7,fixed_3p,3,/home/thlamz/SushiGo_MARL/results/league/fixed_3p/repetition_3/model.pt,1,48,2,variable_2_4,2,48,4,variable_2_4|variable_encoder_2_4,2|2,48|55,4|0,loss
match_005207,matchup_0053,7,variable_encoder_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_2/model.pt,2,55,0,variable_2_4,2,48,4,variable_2_4|fixed_3p,2|3,48|48,4|2,win
match_005208,matchup_0053,8,variable_encoder_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_2/model.pt,0,49,0,fixed_3p,3,49,3,fixed_3p|variable_2_4,3|2,49|54,3|3,loss
match_005208,matchup_0053,8,fixed_3p,3,/home/thlamz/SushiGo_MARL/results/league/fixed_3p/repetition_3/model.pt,1,49,3,variable_encoder_2_4,2,49,0,variable_encoder_2_4|variable_2_4,2|2,49|54,0|3,loss
match_005208,matchup_0053,8,variable_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_2/model.pt,2,54,3,variable_encoder_2_4,2,49,0,variable_encoder_2_4|fixed_3p,2|3,49|49,0|3,win
match_005209,matchup_0053,9,variable_encoder_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_2/model.pt,0,53,2,fixed_3p,3,50,1,fixed_3p|variable_2_4,3|2,50|33,1|5,win
match_005209,matchup_0053,9,fixed_3p,3,/home/thlamz/SushiGo_MARL/results/league/fixed_3p/repetition_3/model.pt,1,50,1,variable_encoder_2_4,2,53,2,variable_encoder_2_4|variable_2_4,2|2,53|33,2|5,loss
match_005209,matchup_0053,9,variable_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_2/model.pt,2,33,5,variable_encoder_2_4,2,53,2,variable_encoder_2_4|fixed_3p,2|3,53|50,2|1,loss
match_005210,matchup_0053,10,variable_encoder_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_2/model.pt,0,57,0,fixed_3p,3,54,3,fixed_3p|variable_2_4,3|2,54|44,3|5,win
match_005210,matchup_0053,10,fixed_3p,3,/home/thlamz/SushiGo_MARL/results/league/fixed_3p/repetition_3/model.pt,1,54,3,variable_encoder_2_4,2,57,0,variable_encoder_2_4|variable_2_4,2|2,57|44,0|5,loss
match_005210,matchup_0053,10,variable_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_2/model.pt,2,44,5,variable_encoder_2_4,2,57,0,variable_encoder_2_4|fixed_3p,2|3,57|54,0|3,loss
match_005211,matchup_0053,11,variable_encoder_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_2/model.pt,0,45,3,variable_2_4,2,49,4,variable_2_4|fixed_3p,2|3,49|42,4|0,loss
match_005211,matchup_0053,11,variable_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_2/model.pt,1,49,4,variable_encoder_2_4,2,45,3,variable_encoder_2_4|fixed_3p,2|3,45|42,3|0,win
match_005211,matchup_0053,11,fixed_3p,3,/home/thlamz/SushiGo_MARL/results/league/fixed_3p/repetition_3/model.pt,2,42,0,variable_encoder_2_4,2,45,3,variable_encoder_2_4|variable_2_4,2|2,45|49,3|4,loss
match_005212,matchup_0053,12,variable_encoder_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_2/model.pt,0,49,0,variable_2_4,2,43,5,variable_2_4|fixed_3p,2|3,43|46,5|3,win
match_005212,matchup_0053,12,variable_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_2/model.pt,1,43,5,variable_encoder_2_4,2,49,0,variable_encoder_2_4|fixed_3p,2|3,49|46,0|3,loss
match_005212,matchup_0053,12,fixed_3p,3,/home/thlamz/SushiGo_MARL/results/league/fixed_3p/repetition_3/model.pt,2,46,3,variable_encoder_2_4,2,49,0,variable_encoder_2_4|variable_2_4,2|2,49|43,0|5,loss
match_005213,matchup_0053,13,variable_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_2/model.pt,0,62,3,variable_encoder_2_4,2,47,2,variable_encoder_2_4|fixed_3p,2|3,47|37,2|2,win
match_005213,matchup_0053,13,variable_encoder_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_2/model.pt,1,47,2,variable_2_4,2,62,3,variable_2_4|fixed_3p,2|3,62|37,3|2,loss
match_005213,matchup_0053,13,fixed_3p,3,/home/thlamz/SushiGo_MARL/results/league/fixed_3p/repetition_3/model.pt,2,37,2,variable_2_4,2,62,3,variable_2_4|variable_encoder_2_4,2|2,62|47,3|2,loss
match_005214,matchup_0053,14,variable_encoder_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_2/model.pt,0,46,0,variable_2_4,2,54,3,variable_2_4|fixed_3p,2|3,54|51,3|3,loss
match_005214,matchup_0053,14,variable_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_2/model.pt,1,54,3,variable_encoder_2_4,2,46,0,variable_encoder_2_4|fixed_3p,2|3,46|51,0|3,win
match_005214,matchup_0053,14,fixed_3p,3,/home/thlamz/SushiGo_MARL/results/league/fixed_3p/repetition_3/model.pt,2,51,3,variable_encoder_2_4,2,46,0,variable_encoder_2_4|variable_2_4,2|2,46|54,0|3,loss
match_005215,matchup_0053,15,fixed_3p,3,/home/thlamz/SushiGo_MARL/results/league/fixed_3p/repetition_3/model.pt,0,42,3,variable_encoder_2_4,2,50,0,variable_encoder_2_4|variable_2_4,2|2,50|54,0|3,loss
match_005215,matchup_0053,15,variable_encoder_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_2/model.pt,1,50,0,fixed_3p,3,42,3,fixed_3p|variable_2_4,3|2,42|54,3|3,loss
match_005215,matchup_0053,15,variable_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_2/model.pt,2,54,3,fixed_3p,3,42,3,fixed_3p|variable_encoder_2_4,3|2,42|50,3|0,win
match_005216,matchup_0053,16,variable_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_2/model.pt,0,45,3,variable_encoder_2_4,2,52,0,variable_encoder_2_4|fixed_3p,2|3,52|53,0|4,loss
match_005216,matchup_0053,16,variable_encoder_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_2/model.pt,1,52,0,variable_2_4,2,45,3,variable_2_4|fixed_3p,2|3,45|53,3|4,loss
match_005216,matchup_0053,16,fixed_3p,3,/home/thlamz/SushiGo_MARL/results/league/fixed_3p/repetition_3/model.pt,2,53,4,variable_2_4,2,45,3,variable_2_4|variable_encoder_2_4,2|2,45|52,3|0,win
match_005217,matchup_0053,17,variable_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_2/model.pt,0,47,6,fixed_3p,3,50,2,fixed_3p|variable_encoder_2_4,3|2,50|47,2|0,loss
match_005217,matchup_0053,17,fixed_3p,3,/home/thlamz/SushiGo_MARL/results/league/fixed_3p/repetition_3/model.pt,1,50,2,variable_2_4,2,47,6,variable_2_4|variable_encoder_2_4,2|2,47|47,6|0,win
match_005217,matchup_0053,17,variable_encoder_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_2/model.pt,2,47,0,variable_2_4,2,47,6,variable_2_4|fixed_3p,2|3,47|50,6|2,loss
match_005218,matchup_0053,18,fixed_3p,3,/home/thlamz/SushiGo_MARL/results/league/fixed_3p/repetition_3/model.pt,0,43,3,variable_2_4,2,43,3,variable_2_4|variable_encoder_2_4,2|2,43|49,3|0,loss
match_005218,matchup_0053,18,variable_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_2/model.pt,1,43,3,fixed_3p,3,43,3,fixed_3p|variable_encoder_2_4,3|2,43|49,3|0,loss
match_005218,matchup_0053,18,variable_encoder_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_2/model.pt,2,49,0,fixed_3p,3,43,3,fixed_3p|variable_2_4,3|2,43|43,3|3,win
match_005219,matchup_0053,19,fixed_3p,3,/home/thlamz/SushiGo_MARL/results/league/fixed_3p/repetition_3/model.pt,0,48,4,variable_2_4,2,49,4,variable_2_4|variable_encoder_2_4,2|2,49|49,4|0,loss
match_005219,matchup_0053,19,variable_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_2/model.pt,1,49,4,fixed_3p,3,48,4,fixed_3p|variable_encoder_2_4,3|2,48|49,4|0,win
match_005219,matchup_0053,19,variable_encoder_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_2/model.pt,2,49,0,fixed_3p,3,48,4,fixed_3p|variable_2_4,3|2,48|49,4|4,loss
match_005220,matchup_0053,20,fixed_3p,3,/home/thlamz/SushiGo_MARL/results/league/fixed_3p/repetition_3/model.pt,0,46,2,variable_encoder_2_4,2,41,0,variable_encoder_2_4|variable_2_4,2|2,41|52,0|3,loss
match_005220,matchup_0053,20,variable_encoder_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_2/model.pt,1,41,0,fixed_3p,3,46,2,fixed_3p|variable_2_4,3|2,46|52,2|3,loss
match_005220,matchup_0053,20,variable_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_2/model.pt,2,52,3,fixed_3p,3,46,2,fixed_3p|variable_encoder_2_4,3|2,46|41,2|0,win
match_005221,matchup_0053,21,fixed_3p,3,/home/thlamz/SushiGo_MARL/results/league/fixed_3p/repetition_3/model.pt,0,46,2,variable_encoder_2_4,2,39,1,variable_encoder_2_4|variable_2_4,2|2,39|50,1|2,loss
match_005221,matchup_0053,21,variable_encoder_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_2/model.pt,1,39,1,fixed_3p,3,46,2,fixed_3p|variable_2_4,3|2,46|50,2|2,loss
match_005221,matchup_0053,21,variable_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_2/model.pt,2,50,2,fixed_3p,3,46,2,fixed_3p|variable_encoder_2_4,3|2,46|39,2|1,win
match_005222,matchup_0053,22,fixed_3p,3,/home/thlamz/SushiGo_MARL/results/league/fixed_3p/repetition_3/model.pt,0,45,4,variable_encoder_2_4,2,48,1,variable_encoder_2_4|variable_2_4,2|2,48|50,1|4,loss
match_005222,matchup_0053,22,variable_encoder_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_2/model.pt,1,48,1,fixed_3p,3,45,4,fixed_3p|variable_2_4,3|2,45|50,4|4,loss
match_005222,matchup_0053,22,variable_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_2/model.pt,2,50,4,fixed_3p,3,45,4,fixed_3p|variable_encoder_2_4,3|2,45|48,4|1,win
match_005223,matchup_0053,23,variable_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_2/model.pt,0,52,3,variable_encoder_2_4,2,36,0,variable_encoder_2_4|fixed_3p,2|3,36|44,0|3,win
match_005223,matchup_0053,23,variable_encoder_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_2/model.pt,1,36,0,variable_2_4,2,52,3,variable_2_4|fixed_3p,2|3,52|44,3|3,loss
match_005223,matchup_0053,23,fixed_3p,3,/home/thlamz/SushiGo_MARL/results/league/fixed_3p/repetition_3/model.pt,2,44,3,variable_2_4,2,52,3,variable_2_4|variable_encoder_2_4,2|2,52|36,3|0,loss
match_005224,matchup_0053,24,variable_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_2/model.pt,0,44,5,variable_encoder_2_4,2,47,0,variable_encoder_2_4|fixed_3p,2|3,47|54,0|3,loss
match_005224,matchup_0053,24,variable_encoder_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_2/model.pt,1,47,0,variable_2_4,2,44,5,variable_2_4|fixed_3p,2|3,44|54,5|3,loss
match_005224,matchup_0053,24,fixed_3p,3,/home/thlamz/SushiGo_MARL/results/league/fixed_3p/repetition_3/model.pt,2,54,3,variable_2_4,2,44,5,variable_2_4|variable_encoder_2_4,2|2,44|47,5|0,win
match_005225,matchup_0053,25,variable_encoder_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_2/model.pt,0,52,0,fixed_3p,3,44,4,fixed_3p|variable_2_4,3|2,44|49,4|4,win
